Time	Temp	SampVolt	HallVolt	SampCurr	MagCurr	MagField		
 39.6	 24.0	 1.29	 15.6	 29.9	0.00425	0.0371
 39.7	 24.0	 1.29	 15.4	 29.8	0.00779	0.0375
 39.8	 24.0	 1.29	 15.6	 29.8	0.00336	0.0371
 39.9	 24.0	 1.29	 15.7	 29.9	0.00248	0.0372
 40.0	 24.1	 1.29	 15.4	 29.8	0.00632	0.0372
 40.1	 24.1	 1.29	 15.7	 29.8	0.00809	0.0374
 40.2	 24.0	 1.29	 15.4	 29.8	0.00750	0.0372
 40.3	 24.0	 1.29	 15.4	 29.8	0.00366	0.0372
 40.4	 24.1	 1.29	 15.6	 29.8	0.00602	0.0372
 40.5	 24.0	 1.29	 15.3	 29.8	0.00130	0.0374
 40.6	 24.1	 1.29	 15.7	 29.8	0.00573	0.0372
